Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Plus4,Station_Phone,Status_Code,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,BD_Blends,NG_Fill_Type_Code,NG_PSI,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Other_Info,EV_Network,EV_Network_Web,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Federal_Agency_ID,Federal_Agency_Name,Open_Date,Hydrogen_Status_Link,NG_Vehicle _Class,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Country,Intersection_Directions_(French),Access_Days_Time(French),BD_Blends(French),Groups_With_Access_Code(French),Hydrogen_Is_Retail,Access_Code,Access DetailCode,Federal_Agency_Code,Facility_Type,CNG_Dispenser_Num,CNG_On-Site_Renewable_Source,CNG_Total_Compression_Capacity,CNG_Storage_Capacity,LNG_On-Site_Renewable_Source,E85_Other_Ethanol_Blends,EV_Pricing,EV_Pricing(French),LPG_Nozzle_Types,Hydrogen_Pressures,Hydrogen_Standards,CNG_Fill_Type_Code,CNG_PSI,CNG_Vehicle_Class,LNG_Vehicle_Class,EV_On-Site_Renewable_Source,Restricted_Access,RD_Blends,RD_Blends(French),RD_Blended_with_Biodiesel,RD_Maximum_Biodiesel_Level,NPS_Unit_Name,CNG_Station_Sells_Renewable_Natural_Gas,LNG_Station _Sells _Renewable_Natural_Gas,Maximum_Vehicle_Class,EV_Workplace_Charging,Funding_Sources
ELEC,WILLOWS LODGE WILLOWS #2,14580 NE 145th St,Just past the main entrance on the right,Woodinville,WA,98072,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,47.734211,-122.147041,2025-10-20,38976,2025-10-20 01:25:33 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MGE PINNACLE HEALTH,5973 Executive Dr,North of entrance,Fitchburg,WI,53719,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.011411,-89.459112,2025-10-20,38978,2025-10-20 01:24:49 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,MGE WILLY ST W,6825 University Ave,NULL,Middleton,WI,53562,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.096636,-89.500008,2025-10-20,39006,2025-10-20 01:21:31 UTC,,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,City of Raleigh - Municipal Building,285 W Hargett St,Street pay parking at the curb,Raleigh,NC,27601,,919-996-3030,E,,Public,24 hours daily; metered parking,,,,,,2,,,Non-Networked,,200-8,35.778416,-78.64347,2023-01-10,39016,2025-08-19 19:53:13 UTC,LG,,,2010-10-15,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free; metered parking,,,,,,,,,,FALSE,,,,,,,,MD,FALSE,
ELEC,City of Raleigh - Downtown,215 W Cabarrus St,Street parking at the curb,Raleigh,NC,27601,,919-996-3030,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,35.77435,-78.642287,2023-01-10,39017,2025-08-19 19:53:13 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free; meter charge,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Missouri University of Science and Technology - E3 Commons,903 Collegiate Blvd,I-44 and Exit 185,Rolla,MO,65401,,,E,,Private,,,,,,,2,,,Non-Networked,,200-8,37.958953,-91.779289,2022-01-10,39096,2023-02-15 22:45:41 UTC,SG,,,2011-03-01,,,,,J1772,US,,,,Privé,,private,,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,,,,,,,,,LD,FALSE,
ELEC,Clay Cooley Nissan,4914 S IH-35,NULL,Austin,TX,78745,,512-444-1400,E,,Public - Call ahead,Dealership business hours,,,,,,2,1,,Non-Networked,,200-8,30.20633,-97.75936,2024-02-12,39114,2025-02-12 00:16:32 UTC,P,,,2011-01-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Eversource Energy Park,780 N Commercial St,NULL,Manchester,NH,3101,,,E,,Private,Employee use only,,,,,,1,,,Non-Networked,,200-8,42.999265,-71.467911,2022-12-13,39294,2023-02-15 22:45:41 UTC,T,,,2011-04-15,,,,,J1772,US,,,,Privé,,private,,,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,Super 8 - Ukiah,693 S Orchard Ave,"Highway 101, Gobbi St exit",Ukiah,CA,95482,,707-468-8181,E,,Public - Call ahead,24 hours daily; guest use only,A Cash D M V,,,,,1,,,Non-Networked,,GPS,39.1458,-123.198497,2025-05-12,39314,2025-05-12 16:15:59 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$10 per session,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,KEMET Corp,2835 Kemet Way,Kemet Way is road frontage to I-385,Simpsonville,SC,29681,,,E,,Private,KEMET employee and official visitor use only,,,,,,1,,,Non-Networked,,200-9,34.749177,-82.279741,2022-01-10,39414,2025-02-24 16:17:07 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,TRUE,
ELEC,Hotel Floyd,120 Wilson St,NULL,Floyd,VA,24091,,540-745-6080,E,,Public,8am-10pm daily; guest use only,,,,,,1,,,Non-Networked,,200-9,36.910575,-80.31736,2024-10-11,39514,2025-02-12 00:16:32 UTC,P,,,2011-06-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free for guests; $10 for non-guests,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Oak Ridge Nissan,101 S Illinois Ave,NULL,Oak Ridge,TN,37830,,865-482-5489,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,36.010279,-84.268049,2024-02-12,39705,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Newton Nissan South,2801 Highway 231 N,NULL,Shelbyville,TN,37160,,931-684-6811,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,35.558371,-86.448276,2024-02-12,39707,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,McGavock Nissan - Abilene,818 E Overland Trail,NULL,Abilene,TX,79606,,325-695-2970,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.408909,-99.771463,2024-02-12,39708,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,McGavock Nissan - Amarillo,4700 S Soncy Rd,NULL,Amarillo,TX,79119,,806-354-3550,E,,Public,Dealership business hours,,,,,,2,,,Non-Networked,,200-9,35.159354,-101.938937,2024-02-12,39709,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Don Davis Nissan,1320 E Interstate 20,NULL,Arlington,TX,76018,,817-588-5475,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.676458,-97.087169,2024-02-12,39710,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Town North Nissan,9160A Research Blvd,NULL,Austin,TX,78758,,512-451-7411,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,30.374542,-97.731445,2024-02-12,39711,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Baytown Nissan,5445 I-10 E,NULL,Baytown,TX,77521,,281-421-7442,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,29.807253,-94.97383365,2024-02-12,39712,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Mike Smith Nissan,1515 Interstate 10 S,NULL,Beaumont,TX,77701,,409-833-7100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.062535,-94.133511,2024-02-12,39713,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Grubbs Nissan,310 Airport Fwy,NULL,Bedford,TX,76022,,817-268-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,32.83907,-97.16206,2024-02-12,39714,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Douglass Nissan,1001 Earl Rudder Fwy S,NULL,College Station,TX,77845,,979-764-7726,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,30.639201,-96.30671,2024-02-12,39715,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Ed Hicks Nissan,3000 S Padre Island Dr,NULL,Corpus Christi,TX,78415,,361-854-1955,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,27.73082,-97.416019,2024-02-12,39717,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Clay Cooley Nissan,39690 Lyndon B Johnson Fwy,NULL,Dallas,TX,75237,,972-709-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,32.64609,-96.86376,2024-02-12,39718,2025-02-12 00:16:32 UTC,P,,,2010-12-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Classic Nissan,2010 US Highway 75 N,NULL,Denison,TX,75020,,903-463-9800,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,33.775328,-96.58308,2024-02-12,39719,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Casa Nissan,5855 Montana Ave,NULL,El Paso,TX,79925,,915-772-1488,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,31.783928,-106.417267,2024-02-12,39720,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Viva Nissan,1310 N Zaragoza Rd,NULL,El Paso,TX,79936,,915-629-5500,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.724024,-106.302211,2024-02-12,39721,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Fort Worth,3451 W Loop 820 S,NULL,Fort Worth,TX,76116,,817-560-9000,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,32.72158,-97.47838,2024-02-12,39723,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Texas Nissan of Grapevine,1401 W State Highway 114,NULL,Grapevine,TX,76051,,817-601-3600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,32.92823,-97.09447,2024-02-12,39724,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Charlie Clark Nissan,3500 W Expressway 83,NULL,Harlingen,TX,78552,,956-423-6975,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,26.186259,-97.734663,2024-02-12,39725,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Baker Nissan North,19630 Northwest Fwy,NULL,Houston,TX,77065,,281-890-5656,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.91328,-95.61141,2024-02-12,39726,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Central Houston Nissan,2901 S Loop W,NULL,Houston,TX,77054,,713-661-9955,E,,Public - Call ahead,Dealership business hours,,,,,,1,4,,Non-Networked,,200-8,29.67646,-95.42258,2024-02-12,39727,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,McDavid Nissan,11911 Gulf Fwy,NULL,Houston,TX,77034,,713-941-0600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,29.625565,-95.22531,2024-02-12,39728,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Mossy Nissan,12150 Katy Fwy,NULL,Houston,TX,77079,,281-496-2200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.78628,-95.6005,2024-02-12,39729,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Tom Peacock Nissan,15300 North Fwy,NULL,Houston,TX,77090,,855-969-1871,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.99016,-95.42236,2024-02-12,39730,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Robbins Nissan,18711 Highway 59 N,NULL,Humble,TX,77338,,281-446-3181,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.990275,-95.275606,2024-02-12,39731,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clay Cooley Nissan,1500 E Airport Fwy,NULL,Irving,TX,75062,,972-438-4300,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-8,32.83590365,-96.934158,2024-02-12,39732,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,TRUE,,,,,,,,LD,FALSE,
ELEC,Katy Nissan,25550 Kingsland Blvd,NULL,Katy,TX,77494,,281-305-8961,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.775354,-95.817237,2024-02-12,39733,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Bates Nissan,5501 E Central Texas Expy,NULL,Killeen,TX,76543,,254-699-7181,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.078549,-97.692745,2024-02-12,39734,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Family Nissan of Laredo,3701 E Saunders St,NULL,Laredo,TX,78041,,956-523-8888,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,27.528418,-99.458211,2024-02-12,39736,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Clear Lake Nissan,2150 Gulf Fwy,NULL,League City,TX,77573,,281-557-5300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.484543,-95.10255,2024-02-12,39737,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,AutoNation Nissan - Lewisville,1601 S Stemmons Fwy,NULL,Lewisville,TX,75067,,972-420-9500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,33.022937,-96.988337,2024-02-12,39738,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Patterson Nissan - Longview,3114 N Eastman Rd,NULL,Longview,TX,75605,,903-758-4135,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.553772,-94.727241,2024-02-12,39739,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,McGavock Nissan,6312 Milwaukee Ave,NULL,Lubbock,TX,79424,,806-783-8484,E,,Public - Call ahead,8am-pm M-Sat,,,,,,,1,,Non-Networked,,GPS,33.535048,-101.958266,2024-05-09,39740,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,$0.50 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of McKinney,3800 S Central Expy,NULL,McKinney,TX,75069,,214-544-4900,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,33.161606,-96.644662,2024-02-12,39741,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Trophy Nissan,5031 N Galloway Ave,NULL,Mesquite,TX,75150,,972-613-2200,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,200-9,32.829838,-96.629967,2024-02-12,39742,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Nissan of Midland,4800 W Loop 250,NULL,Midland,TX,79707,,432-694-9558,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,32.024113,-102.151567,2024-02-12,39743,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Twin City Nissan,10549 Highway 69,NULL,Port Arthur,TX,77640,,409-727-2779,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,29.953433,-94.0071,2024-02-12,39745,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Courtesy Nissan,1777 N Central Expy,NULL,Richardson,TX,75080,,,E,,Public - Call ahead,Dealership business hours; contact 972-231-2600 for more information,,,,,,2,1,,Non-Networked,,GPS,32.97135,-96.719803,2024-02-12,39746,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Gillman Nissan,26001 Southwest Fwy,NULL,Rosenberg,TX,77471,,281-341-2277,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.534537,-95.772812,2024-02-12,39747,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Round Rock Nissan,3050 N IH-35,NULL,Round Rock,TX,78681,,512-244-8500,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,30.54315305,-97.69371065,2024-02-12,39748,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Jim Bass Nissan,4052 W Houston Harte Expy,NULL,San Angelo,TX,76901,,325-949-4621,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,31.44646,-100.496244,2024-02-12,39749,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Ancira Nissan,10835 IH-10 W,NULL,San Antonio,TX,78230,,210-558-5001,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,29.543147,-98.57544,2024-02-12,39750,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Gunn Nissan,750 NE Loop 410,NULL,San Antonio,TX,78209,,888-693-8380,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-8,29.517253,-98.467365,2024-02-12,39751,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Ingram Park Nissan,6990 NW Loop 410,NULL,San Antonio,TX,78238,,210-681-6300,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,200-9,29.457047,-98.625324,2024-02-12,39752,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,World Car Nissan,12908 IH-35 N,NULL,San Antonio,TX,78233,,210-599-5959,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,29.556508,-98.34469,2024-02-12,39753,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of San Marcos,2980 S IH-35,NULL,San Marcos,TX,78666,,512-353-5116,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,30.4963137,-97.6809454,2024-02-12,39754,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Nissan of Silsbee,3480 Highway 96 Bypass,NULL,Silsbee,TX,77656,,409-299-3221,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,30.314894,-94.18396,2024-02-12,39755,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
ELEC,Sterling McCall Nissan,12230 Southwest Fwy,NULL,Stafford,TX,77477,,281-243-8600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.64607,-95.57668,2024-02-12,39756,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,LD,FALSE,
ELEC,Garlyn Shelton Nissan,5420 Midway Dr,NULL,Temple,TX,76502,,254-773-4828,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,31.079653,-97.410328,2024-02-12,39757,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,FALSE,,,,,,,,,FALSE,
